"Shigella: Dose Response Models",1,"Kaper JB, Nataro JP, & Mobley HL, (2004) [http://www.nature.com/nrmicro/journal/v2/n2/pdf/nrmicro818.pdf Pathogenic Escherichia coli.] Nature Reviews. Microbiology, 2(2), pp.123-140. "
"Shigella: Dose Response Models",2,"Kotloff KL, et al., (1999) [http://www.who.int/bulletin/archives/77%288%29651.pdf Global burden of Shigella infections: implications for vaccine development and implementation of control strategies.] Bulletin of the World Health Organization, 77(8), pp.651-666."
"Shigella: Dose Response Models",3,"Heymann DL, (2004) Control of Communicable Diseases Manual 18th ed., American Public Health Association."
"Shigella: Dose Response Models",5,"Niyogi SK, (2005) [http://www.ncbi.nlm.nih.gov/pubmed/15880088/ Shigellosis.] ''Journal of Microbiology (Seoul, Korea)'', 43(2), pp.133-143. "
"Shigella: Dose Response Models",9,"American Water Works Association, (1999) Waterborne pathogens: manual of water supply practices, Denver, CO: American Water Works Association."
"Shigella: Dose Response Models",13,"Crockett CS, et al., (1996) [http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T7K-3W3NF3S-7&_user=1111158&_coverDate=06%2F30%2F1996&_rdoc=1&_fmt=high&_orig=gateway&_origin=gateway&_sort=d&_docanchor=&view=c&_searchStrId=1722657331&_rerunOrigin=scholar.google&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=bff3817b1ad23283b324c4af28734d6e&searchtype=a Prevalence of shigellosis in the U.S.: consistency with dose-response information.] International Journal of Food Microbiology, 30(1-2), pp.87-99. "
"Shigella: Dose Response Models",14,"Haas CN, Rose JB, Gerba CP, (1999) Quantitative Microbial Risk Assessment, John Wiley & Sons, Inc."
"Shigella: Dose Response Models",16,"Powell MR, (2000) [http://www.springerlink.com/content/k3t3768n75w16246/fulltext.pdf Dose-response envelope for Escherichia coli O157:H7.] Quantitative Microbiology, 2, pp.141-163."
"Shigella: Dose Response Models",17,"DuPont HL, et al., (1969) [http://www.jstor.org/stable/30102317 The response of man to virulent Shigella flexneri 2a.] The Journal of Infectious Diseases, 119(3), pp.296-299."
"Shigella: Dose Response Models",18,"DuPont HL, et al. (1972) [http://jid.oxfordjournals.org/content/125/1/5.short Immunity in shigellosis. I. Response of man to attenuated strains of Shigella.] ''The Journal of Infectious Diseases'', 125(1), pp.5-16."
"Shigella: Dose Response Models",22,"DuPont HL, et al., (1989) [http://www.jstor.org/stable/30137443 Inoculum size in shigellosis and implications for expected mode of transmission.] The Journal of Infectious Diseases, 159(6), pp.1126-1128. "
"Shigella: Dose Response Models",23,"DuPont HL, et al., (1972a) [http://jid.oxfordjournals.org/content/125/1/5.short Immunity in shigellosis. I. Response of man to attenuated strains of Shigella.] ''The Journal of Infectious Diseases'', 125(1), pp.5-11."
"Shigella: Dose Response Models",25,"Kotloff KL, et al., (1995) [http://www.sciencedirect.com/science?_ob=MImg&_imagekey=B6TD4-3Y44SK2-11-5&_cdi=5188&_user=1111158&_pii=0264410X95001027&_origin=gateway&_coverDate=12%2F31%2F1995&_sk=999869983&view=c&wchp=dGLzVtz-zSkzk&md5=d83bc555ae4859d05782081cdc6f5da2&ie=/sdarticle.pdf A modified Shigella volunteer challenge model in which the inoculum is administered with bicarbonate buffer: clinical experience and implications for Shigella infectivity.] Vaccine, 13(16), pp.1488-1494."
"Shigella sp.",1,"Sur, Dipika et al. âShigellosisâ¯: Challenges & Management Issues.â The Indian Journal of Medical Research 120.5 (2004): 454â462."
"Shigella sp.",5," CDC http://www.cdc.gov/nczved/divisions/dfbmd/diseases/shigellosis/#diagnose> "
"Shigella sp.",6," http://site.ebrary.com.proxy1.cl.msu.edu/lib/michstate/docDetail.action?docID=10422483> "
"Social Science of Risk",1,"Morgan MG, Fischhoff B, Bostrom A and Atman CJ (2002) Risk communication: a mental models approach. Cambridgeâ¯; New York: Cambridge University Press"
"Social Science of Risk",2,"Fischhoff B (1995) Risk perception and communication unplugged: twenty years of process. Risk analysis: an official publication of the Society for Risk Analysis. 15 (2), 137â145."
"Social Science of Risk",3,"Slovic P, Fischhoff B and Lichtenstein S (1980) Understanding Perceived Risk. In: Schwing R and Albers W (eds) Societal risk assessment: how safe is safe enough? New York: Plenum Press."
"Social Science of Risk",4,"Slovic P, Finucane ML, Peters E and MacGregor DG (2004) Risk as analysis and risk as feelings: some thoughts about affect, reason, risk, and rationality. Risk analysis: an official publication of the Society for Risk Analysis 24(2): 311â322."
"Social Science of Risk",6,"[http://www.cdc.gov/owcd/eet/Cost/fixed/3.html CDC Cost of Illness]"
"Social Science of Risk",7,"[http://www.epa.gov/oppt/coi/pubs/I_1.pdf EPA Cost of Illness Handbook]"
"Social Science of Risk",9,"Viscusi WK and Aldy JE (2003) The value of a statistical life: A critical review of market estimates throughout the world. Journal of Risk and Uncertainty. 27 (1), 5â76."
"Social Science of Risk",10,"Gold MR, Stevenson D and Fryback DG (2002) HALYS and QALYS and DALYS, Oh My: similarities and differences in summary measures of population Health. Annual review of public health. 23, 115â134."
"Social Science of Risk",12,"Murray CJL and Lopez AD eds. (1996) The Global Burden of Disease: a Comprehensive Assessment of Mortality and Disability from Diseases, Injuries, and Risk Factors in 1990 and Projected to 2020. Cambridge, Mass.: Published by the Harvard School of Public Health on behalf of the World Health Organization and the World Bank"
"Social Science of Risk",14,"Kaplan RM and Anderson JP (1988) A general health policy model: update and applications. Health services research. 23 (2), 203â235.
"
"Social Science of Risk",15,"Horsman J, Furlong W, Feeny D and Torrance G (2003) The Health Utilities Index (HUIÂ®): concepts, measurement properties and applications. Health and Quality of Life Outcomes. 1, 54."
"Social Science of Risk",18,"Shepard CW, Soriano-Gabarro M, Zell ER, Hayslett J, Lukacs S, Goldstein S, Factor S, Jones J, Ridzon R, Williams I and Rosenstein N (2002) Antimicrobial postexposure prophylaxis for anthrax: adverse events and adherence. Emerging infectious diseases. 8 (10), 1124â1132."
"Social Science of Risk",19,"World Health Organization (2010) Treatment of tuberculosis guidelines (4th edition). Geneva, Switzerland"
"Social Science of Risk",20,"World Health Organization (2003) Adherence to long-term therapies: evidence for action. Geneva, Switzerland Available at: http://www.who.int/chp/knowledge/publications/adherence_report/en/index.html."
"Social Science of Risk",22,"Tansey J and OâRiordan T (1999) Cultural theory and risk:  a review. Health, Risk & Society. 1 (1), 71â90."
"Social Science of Risk",23,"Mamadouh V (1999) Grid-group cultural theory: an introduction. GeoJournal. 47 (3), 395â409."
"Staphylococcus aureus: Dose Response Models",1,"Anonymous (2012) Foodborne Pathogenic Microorganisms and Natural Toxins Handbook Staphylococcus aureus, U.S. Food and Drug Administration."
"Staphylococcus aureus: Dose Response Models",2,"Anonymous (1999) Experimental Staph Vaccine Broadly Protective in Animal Studies, National Institute of Allergy and Infectious Diseases ,U.S. Department of Health and Human Services."
"Staphylococcus aureus: Dose Response Models",3,"Singh G, Marples RR, et al. (1971) EXPERIMENTAL STAPHYLOCOCCUS AUREUS INFECTIONS IN HUMANS. J Investig Dermatol 57(3): 149-162."
"Staphylococcus aureus: Dose Response Models",4,"Rose JB, Haas CN (1999) A risk assessment framework for the evaluation of skin infections and the potential impact of antibacterial soap washing. American Journal of Infection Control 27(6): S26-S33."
"Table of persistence models",1,"Kirk B (1985). Country gravy is bad for you. Journal of Meat Byproducts 67(3):293."
"Table of persistence models",2,"Yu U (1972). Survival of C. w. in sewage sludge. Sewage Sludge Quarterly 23(2):28."
TestPage,1,"Centers for Disease Control and Prevention (CDC) (2003) Emergency Preparedness and Response: Anthrax Q&A Signs and Symptoms [http://www.bt.cdc.gov/agent/anthrax/faq/signs.asp]"
TestPage,2,"Guidi-Rontani, C., Weber-Levy, M. Labruyere, E., Mock, M. (1999) Germination of ''Bacillus anthracis'' Spores Within Alveolar Macrophages. ''Molecular Microbiology'' '''31'''(1):9-17 [http://www.sciencedirect.com/science/article/pii/S0966842X02024228] "
TestPage,3,"Jernigan, J.A., Stephens, D.S., Ashford, D.A., Omenaca, C., Topiel, M.S>, Galbraith, M., Tapper, M., Zaki, S., Popovic, T., Meyer, R.F., Quinn, C.P., Harper, S.A., Fridkin, S.K., Sejvar, J.J., Shepard, C.W., McConnell, M., Guarner, J., Sheith, W-J., Malecki, J.M., Gerberding, J.L., Hughes, J.M., Perkins, B.A. (2001). Bioterrorism Related Inhalational Anthrax: The First 10 Cases Reported in the United States. Emerging Infectious Diseases. '''7'''(6): 933-944 "
TestPage,4,"Druett HA, Henderson DW, Packman L, Peacock S (1953) Studies on respiratory infection. I. The influence of particle size on respiratory infection with anthrax spores. Journal of Hygiene. 51: 359-371  [http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2217739/pdf/jhyg00161-0069.pdf Full Text PDF via NIH]"
TestPage,5,"Altboum Z, Gozes Y, Barnea A, Pass A, White M, Kobiler D (2002) Postexposure prophylaxis against anthrax: Evaluation of various treatment regimes in intranasally infected guinea pigs Infection and Immunity 70(1): 6231-6241 [http://www.ncbi.nlm.nih.gov/pmc/articles/PMC130326/ Full Text via PubMed]"
TestPage,6," Weir, M.H. (2009) Development of a Physiologically Based Pathogen Transport and Kinetics Model for the Inhalation of ''Bacillus anthracis'' Spores. Ph.D. Dissertation. Drexel University, Philadelphia PA [http://wiki.camra.msu.edu/images/b/bf/WeirM_2009_Dissertation.pdf] "
TestPage,7,"Weir, M.H. and Haas, C.N. (2011) A Model for In-vivo Delivered Dose Estimation for Inhaled ''Bacillus anthracis'' Spores in Humans with Interspecies Extrapolations. Environmental Science and Technology. '''45'''(13): 5828-5833 [http://pubs.acs.org/doi/abs/10.1021/es200901e] "
TestPage,8,"Weir, M.H. and Haas, C.N. (2011) A Model for In-vivo Delivered Dose Estimation for Inhaled ''Bacillus anthracis'' Spores in Humans with Interspecies Extrapolations. Environmental Science and Technology. '''45'''(13): 5828-5833 [http://pubs.acs.org/doi/abs/10.1021/es200901e] "
Tutorials,1,"[[Cryptosporidium parvum and Cryptosporidium hominis: Dose Response Models]]"
"Vibrio cholerae",1,"[http://emedicine.medscape.com/article/962643-overview#showall Medscape]"
"Vibrio cholerae",2,"[http://www.azdhs.gov/phs/edc/edrp/es/profcholera.htm Arizona Department of Health Services Cholera Page]"
"What is Risk Management",1,"NRC (National Research Council). 1983. Risk Assessment in the Federal Government: Managing the Process.Washington, DC: National Academy Press."
"What is Risk Management",2,"NRC (National Research Council) 2008. Science and Decisions: Advancing Risk Assessment. Washington DC. National Academy Press ."
"What is Risk Management",3,"NRC (National Research Council). 1983. Risk Assessment in the Federal Government: Managing the Process.Washington, DC: National Academy Press."
